npv_cost_gbp,total_co2_t,first_overlay_year
78478.3108854567,47.49672,7
84111.2096027404,47.49672,7
92267.5636293147,52.710672,5
132446.249524093,60.966096,5
107587.362945759,47.49672,7
141538.247056166,86.30352,4
77480.1577961353,52.92792,5
127968.755563471,116.854896,4
161980.525045379,119.570496,4
79059.0841666287,39.132672,10
77656.4780196852,49.995072,7
115239.998527802,55.534896,5
106016.293276692,44.672496,7
95350.196049115,44.78112,8
92004.1312981039,44.672496,8
83523.7987303014,44.78112,8
73024.3565352052,47.49672,7
97253.1624569748,44.672496,7
107554.57505309,50.21232,6
70457.1558206275,44.672496,8
96127.1046574633,44.672496,8
94246.0136021782,44.672496,8
92664.4754515453,50.103696,5
98997.9562321434,44.672496,9
71110.5494439416,50.21232,6
98382.5222896349,50.103696,6
91675.560192665,44.672496,8
118072.348905698,55.317648,5
80477.0303441923,44.672496,9
143656.828972257,52.819296,6
80220.1380705211,47.49672,7
58700.340439348,44.672496,8
121206.319650012,85.977648,5
130028.048379336,50.103696,6
79999.8262311738,47.49672,7
57136.3704140506,44.78112,7
130198.407514107,52.710672,5
64921.8864139071,44.672496,8
96533.9155066754,47.49672,7
115745.282777651,52.710672,6
66369.3118551912,44.78112,7
74031.0516574281,47.49672,7
94087.6372783063,60.966096,5
95411.2268817017,83.479296,4
80516.5722848441,50.21232,6
125171.208709477,55.534896,5
86352.5486148492,44.78112,7
68029.798533802,47.170848,7
102071.514411485,44.672496,8
80215.1403229738,47.49672,7
84154.9999418352,44.672496,8
89335.7107751143,86.086272,5
155468.779761259,58.033248,4
107097.075171249,52.710672,6
81774.2531482463,52.710672,6
73832.9018091487,39.132672,11
86548.2813854729,55.534896,5
90021.1075901375,41.848272,9
117071.038047175,52.710672,6
88091.2472579719,50.21232,7
55871.1679553668,41.956896,9
95167.5795244199,50.103696,6
56955.6214263391,41.848272,10
69662.7948957756,44.672496,7
112008.386307888,88.801872,4
83120.7507834085,47.605344,7
72492.2857760104,41.848272,9
77535.6583372742,44.78112,7
86518.0418586218,41.956896,8
70495.4883824673,47.49672,7
78027.9098606734,47.49672,7
111138.529531179,50.103696,5
68298.4289535408,50.21232,7
74336.0171402131,47.49672,7
83627.4379684652,52.710672,6
118918.138040593,55.426272,5
84049.7804081985,55.534896,5
92353.9358773328,44.672496,9
123903.362459617,50.103696,7
73062.391948211,41.956896,9
60901.6974444418,44.672496,8
74026.5582330574,50.103696,6
67687.7788832752,50.103696,7
109451.367040654,44.672496,8
108232.650220686,55.534896,5
107430.350951689,52.819296,5
126753.889546289,52.92792,5
89188.0109965436,44.78112,7
89867.925123398,41.956896,9
99277.8118881076,47.279472,7
87620.9735571898,44.78112,7
78343.1856442786,44.672496,8
